id,name,currentTribe,priority,method,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_e523e883,パープルオーブ,なし,高,db_explicit_none,3,0,0,オーブ以外の味方1マスの地形をオーブに変える。カードを1枚引く。このカードはコピーすることができない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7898dbde,ヒッポキング,なし,高,db_explicit_none,3,2,4,貫通、敵リーダーのテンションが上がる度攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b6efc36d,ビッグフェイス,なし,高,db_explicit_none,3,3,3,におうだち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fa51cb1d,ビッグボック,なし,高,db_explicit_none,3,2,3,占い:(1)味方リーダーのテンション+1、このユニットのHP+1、(2)味方リーダーのテンション+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_297ab628,ファイアボール,なし,高,db_explicit_none,3,2,4,召喚時：GET(1)。BET：このターン中、味方リーダーが受けるダメージ-5。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c3063bd9,フォレストマスター,なし,高,db_explicit_none,3,2,3,召喚時：味方ヒーローがいない場合このターン中、次に使用する英雄カードのコスト-3。味方ヒーローがいる場合+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e2d91752,フロストギズモ,なし,高,db_explicit_none,3,2,4,召喚時：指定の敵マスに氷塊を1つ出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b67e7f26,ブラウニー,なし,高,db_explicit_none,3,1,4,味方リーダーの攻撃で敵ユニットを倒す度攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_a409c3cb,ブラッドレディ,なし,高,db_explicit_none,3,3,3,召喚時：ユニット1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_02ebd665,ブルホーク,なし,高,db_explicit_none,3,3,2,占い:①自分のデッキから占いカードを1枚手札に加える ② 味方リーダーのテンション+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d403b1ec,ブルーオーブ,なし,高,db_explicit_none,3,0,0,オーブ以外の味方1マスの地形をオーブに変える。カードを1枚引く。このカードはコピーすることができない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_528c2387,ヘルコンダクター,なし,高,db_explicit_none,3,1,4,召喚時：全ての敵ユニットの位置を前後入れ替える。スキルブースト:攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0c04ee8e,ベビーマジシャン,なし,高,db_explicit_none,3,2,3,死亡時:魔法陣にいる場合カードを2枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ffdb7171,ホークマン,なし,高,db_explicit_none,3,4,2,ねらい撃ち,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_140f5c76,ボル&ブル,なし,高,db_explicit_none,3,3,2,2回攻撃,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7f8b3f52,ポムポムボム,なし,高,db_explicit_none,3,2,4,占いカードを使う度速攻1/1のバブリンを出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_50e86ffa,マジカルハット,なし,高,db_explicit_none,3,1,3,他の味方ユニットに自分が特技を使う度その特技と同じ効果がこのユニットに対しても発動する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_58a07f93,マッドオックス,なし,高,db_explicit_none,3,2,3,召喚時：正面にいるランダムな敵ユニット1体に１ダメージを与える。スキルブースト:+1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_bf35ede9,マペットマン,なし,高,db_explicit_none,3,2,4,召喚時：味方ユニット1体にさくせんを出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_62320064,マポレーナ,なし,高,db_explicit_none,3,2,3,召喚時： 味方ユニット1体を+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f6155389,マージスター,なし,高,db_explicit_none,3,0,0,召喚時：全ての味方のHPを2回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0afd4359,マージリンリン,なし,高,db_explicit_none,3,2,4,れんけい：におうだち1/3のフーセンドラゴンを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1deadf61,ミケまどう,なし,高,db_explicit_none,3,4,2,召喚時：後列にいるユニット1体に1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5f6a3720,ミステリピラー,なし,高,db_explicit_none,3,4,3,召喚時：自分のデッキからコスト1以下のカードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6546b092,ミニデーモン,なし,高,db_explicit_none,3,2,2,召喚時：味方ヒーローがいる場合自分のデッキからコスト2の特技カードをランダムに1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_42d3e59b,ミミック,なし,高,db_explicit_none,3,4,4,死亡時：相手はカードを引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_286c12aa,メイデンドール,なし,高,db_explicit_none,3,1,3,召喚時：味方ヒーローがいる場合敵ユニット1体を-2/-2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_48f96c44,メガザルロック,なし,高,db_explicit_none,3,1,4,死亡時：コスト2以下のランダムな味方ユニット1体を復活させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_cc2b6076,メーダクイン,なし,高,db_explicit_none,3,2,4,お互いの手札にある本来のコストが0の特技カードのコスト+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2afd4475,モグラの子分,なし,高,db_explicit_none,3,1,1,速攻、ターン終了時このユニットは死亡する、スキルブースト：攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_abaa260f,ライノソルジャー,なし,高,db_explicit_none,3,4,2,スキルブースト：HP+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2fcee116,レッドオーブ,なし,高,db_explicit_none,3,0,0,オーブ以外の味方1マスの地形をオーブに変える。カードを1枚引く。このカードはコピーすることができない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1b19a9ac,妖魔軍王ブギー,なし,高,db_explicit_none,3,3,2,召喚時：敵の冒険者1体をこのユニットが場にいる間+2/+2して味方にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5f8af18a,強欲なミミック,なし,高,db_explicit_none,3,2,4,召喚時：GET(1)、BET:攻撃力+1、死亡時:このユニットの攻撃力が4以上ならレジェンドレアカードを手札に1枚加える,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0a058f8a,忠義の騎士アドン,なし,高,db_explicit_none,3,2,3,このカードはピサロナイトとしても扱う。召喚時:他の味方のピサロナイトの数分+1/+1を得る。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b4ffdc6a,支援のかれくさネズミ,なし,高,db_explicit_none,3,2,2,召喚時:味方リーダーが武器を装備していない場合+1/+1 味方リーダーにおどる宝石のそろばんを装備する 武器を装備している場合はぐれメタルを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1b26c04f,旅立ちの王女,なし,高,db_explicit_none,3,0,0,選択：・全てのユニットに1ダメージ・特技カードをランダムに1枚手札に加える。このターン中使った特技カードのコストの合計分コストが減る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9932fa8b,残響のようじゅつし,なし,高,db_explicit_none,3,2,3,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1d71bd61,畏怖すべき王,なし,高,db_explicit_none,3,0,0,おうえん、味方リーダーのHPを5回復、全ての敵ユニットを封印する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_901c5732,群れなすよるのていおう,なし,高,db_explicit_none,3,2,2,召喚時:群れなるよるのていおうを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2b361299,豊作のじんめんじゅ,なし,高,db_explicit_none,3,1,4,ステルス、自分のターン終了時1/1のガップリンを1体出す。このユニットは1ダメージを受ける,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f9087fd7,豪腕王アントン,なし,高,db_explicit_none,3,2,4,絶好調、貫通、におうだち、このユニットが絶好調状態なら攻撃力+2を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b4a5ff7d,鏡像のマネマネ,なし,高,db_explicit_none,3,3,2,速攻、れんけい：次の1回のみ味方リーダーのテンションスキルは敵リーダーと同じテンションスキルになる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d35930e1,闇のクリスタル,なし,高,db_explicit_none,3,0,3,攻撃できない。自分のターン終了時このユニットの正面にいる全ての敵ユニットと敵リーダーに2ダメージ。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_41616b9f,韋駄天のドラまさ,なし,高,db_explicit_none,3,2,3,絶好調、速攻、ねらい撃ち このユニットが敵リーダーを攻撃した時絶好調状態ならカードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1e6a7f8a,あらくれチャッピー,なし,高,db_explicit_none,4,3,2,召喚時：ユニット1体に2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d8ea0146,うみぼうず,なし,高,db_explicit_none,4,3,3,ステルス、スキルブースト:攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_02f68fb2,かえんムカデ,なし,高,db_explicit_none,4,2,2,召喚時:地形マスに召喚された場合他の全てのユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_bbd9ea7b,きとうし,なし,高,db_explicit_none,4,4,4,特技ダメージ+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5ecc885f,きりさきピエロ,なし,高,db_explicit_none,4,4,4,召喚時：敵ユニット1体につき武術カード1枚を手札に加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_af5967db,くびかりぞく,なし,高,db_explicit_none,4,4,4,味方リーダーの攻撃で敵ユニットを倒す度味方リーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_11ddc5e0,ぐんたいガニ,なし,高,db_explicit_none,4,3,3,自分のターン開始時このユニットの前後にぐんたいガニを出す,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_24.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9e4a118c,ごくらくちょう,なし,高,db_explicit_none,4,4,4,シンクロ:①HP+1、②ねらい撃ち、③死亡時:味方リーダーのHPを3回復、敵リーダーに3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9e1023b9,ごろつき,なし,高,db_explicit_none,4,4,3,召喚時：自分のデッキから攻撃力1のユニットを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fa02a271,さんぞくウルフ,なし,高,db_explicit_none,4,5,4,味方リーダーの攻撃で敵ユニットを倒す度敵リーダーに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_428d41c0,じごくのざりがに,なし,高,db_explicit_none,4,3,6,味方のピサロナイトが場に出る度味方リーダーのHPを2回復する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_6a23f024,じごくのばんけん,なし,高,db_explicit_none,4,2,4,2回攻撃、隣接している味方建物の数分攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9ddf066e,じごくのもんばん,なし,高,db_explicit_none,4,4,4,召喚時：敵ユニット1体をこのユニットの正面に移動させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9cf1df5d,ずしおうまる,なし,高,db_explicit_none,4,3,5,敵リーダーのテンションが上がる度敵リーダーに3ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_125e938d,せかいじゅのは,なし,高,db_explicit_none,4,0,0,コストが最も高いランダムな味方ユニット1体を指定の味方マスに復活させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_3b83de7d,たてまじん,なし,高,db_explicit_none,4,3,6,前列にいる場合味方リーダーが受けるダメージ-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_96e3bdd2,てっこうまじん,なし,高,db_explicit_none,4,3,5,味方が持つメタルボディはハードメタルボディに強化される,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ad086f39,ともしびこぞう,なし,高,db_explicit_none,4,3,5,死亡時：ランダムな敵1体に2ダメージ、スキルブースト:+1ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2d49ba50,はらわたを食らう,なし,高,db_explicit_none,4,0,0,敵ユニット1体を消滅させる。味方リーダーのHPを3回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5541ecb4,ぶっちズキーニャ,なし,高,db_explicit_none,4,3,5,貫通、召喚時：自分の場にある地形の数分攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_895d67be,ほのおのせんし,なし,高,db_explicit_none,4,4,3,召喚時：前列に召喚した場合味方ヒーローがいるなら１マス前にいる敵ユニットに4ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e3e69707,まほうじじい,なし,高,db_explicit_none,4,4,4,味方ヒーローのヒーロースキルはコストが1下がる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_83b14001,ようがんげんじん,なし,高,db_explicit_none,4,4,3,ステルス、召喚時：このユニットにさくせんを出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7bc0540b,アイスボンバー,なし,高,db_explicit_none,4,3,3,ねらい撃ち。召喚時：相手の場に氷塊があるなら+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_90ff25ad,アサシンクロー,なし,高,db_explicit_none,4,5,4,召喚時：GET(1)。BET：武術カードを1枚手札に加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4e29b0ba,アルミラージ,なし,高,db_explicit_none,4,3,3,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_db46b9b9,イーブルフライ,なし,高,db_explicit_none,4,3,4,召喚時：ユニット1体の攻撃力をHPと同じ値にする,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4879b13c,ウィングタイガー,なし,高,db_explicit_none,4,4,5,召喚時：味方ヒーローがいる場合敵ユニット1体の攻撃力を-2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_87807d75,エッグラ&チキーラ,なし,高,db_explicit_none,4,4,5,召喚時：タマゴかニワトリどちらが偉いと思うかを選ぶ。次のターン開始時相手にどちらを選んだか当てられなかった場合選んだ効果が発動する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_45a4d7c5,エビルチクリン,なし,高,db_explicit_none,4,2,6,におうだち、召喚時：味方ユニット1体ににおうだちを付与する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_43b1333a,オークキング,なし,高,db_explicit_none,4,4,4,貫通、召喚時：HPを2回復,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_e193a637,オークデビル,なし,高,db_explicit_none,4,3,6,自分のターン中味方リーダーはダメージを受けない,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_33240730,カーディナルナイト,なし,高,db_explicit_none,4,4,4,召喚時：敵リーダーが持つパワフルバッジの効果をランダムで１つ消す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fc69214d,ガーゴイル,なし,高,db_explicit_none,4,4,3,ねらい撃ち、おうえん,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1df09d65,キラーパンサー,なし,高,db_explicit_none,4,4,4,召喚時：敵ユニットが3体以上いる場合速攻を得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_26.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_01055fc8,キラーピッケル,なし,高,db_explicit_none,4,4,4,召喚時：このターン中味方リーダーのテンションと同じだけユニット1体の攻撃力を上げる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8c131215,キラーファング,なし,高,db_explicit_none,4,3,6,このユニットが移動する度2/-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_0f94fe18,グレイトボンバー,なし,高,db_explicit_none,4,2,4,におうだち、死亡時：味方ヒーローがいるなら全てのユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f43d58ae,コトブキーノ,なし,高,db_explicit_none,4,3,2,召喚時：自分のデッキから特技カードをランダムに1枚手札に加える。自分の場に冒険者がいるなら代わりに2枚手札に加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_a6b1ecce,コンガオンガ,なし,高,db_explicit_none,4,3,4,れんけい：攻撃力が6以上の敵ユニット1体を消滅させる。そのユニットと同じ使用コストのランダムなユニットカード1枚を相手の手札に加える。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_dd118670,コングヘッド,なし,高,db_explicit_none,4,4,3,前後にいる味方ユニットの攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7010d95b,ゴルドン,なし,高,db_explicit_none,4,2,5,におうだち、召喚時：自分のデッキからコスト2以下の建物カードを1枚引く。そのカードのコストを-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_ac550afd,ゴンズ,なし,高,db_explicit_none,4,2,4,おうえん、におうだち。召喚時：相手の手札が6枚以上なら+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7f903bbc,サイコロン,なし,高,db_explicit_none,4,3,3,召喚時：味方ヒーローがいる場合合計5ダメージをこのユニット以外のランダムなユニットに割り振る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_dd4e120b,サイレス,なし,高,db_explicit_none,4,3,3,召喚時：ユニット1体を封印する,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_f8c88241,シルバーデビル,なし,高,db_explicit_none,4,3,3,ねらい撃ち、2回攻撃,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_83cf917e,シールドオーガ,なし,高,db_explicit_none,4,4,4,召喚時：味方リーダーのHPが15以下の場合+2/+2とにおうだちを得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_28.jpg,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_43d040dc,ジャミ,なし,高,db_explicit_none,4,5,4,召喚時：相手の手札が6枚以上ある場合、縦1列にいる全ての敵ユニットを次のターン終了時まで攻撃不能にする。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_11641207,ジラフマスター,なし,高,db_explicit_none,4,3,5,攻撃時:GET(1)、BET:以下の効果からランダムに1つ発動する (1)攻撃力+1 (2)HP+1 (3)このターン中2回攻撃を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_71619353,ダンビラムーチョ,なし,高,db_explicit_none,4,3,5,テンションリンク：ランダムな味方ユニット1体の攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_fd9a621e,チョメ,なし,高,db_explicit_none,4,3,3,速攻,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5b82d953,デスケルト,なし,高,db_explicit_none,4,3,6,召喚時：味方ユニット1体を手札に戻す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_078c4d8f,デスセイレス,なし,高,db_explicit_none,4,4,5,召喚時：全ての味方ユニットを絶好調状態に戻す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_756c592e,デスニャーゴ,なし,高,db_explicit_none,4,4,4,死亡時:1/1のプリズニャンを1体出す。スキルブースト:+1体,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_1ed773cb,デスマエストロ,なし,高,db_explicit_none,4,4,4,召喚時:このターン中攻撃力1以下の敵ユニット1体を味方にして速攻を付与する。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_23452a9f,デスマーキュリー,なし,高,db_explicit_none,4,4,4,召喚時:指定のマスの地形を天啓の神域に変える。 この効果で地形の上書きはできない。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d0e31623,デビルプリンス,なし,高,db_explicit_none,4,4,4,死亡時:正面にいるランダムな敵ユニット1体を死亡させる,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_4b08d696,デビルロード,なし,高,db_explicit_none,4,4,5,2回攻撃、ねらい撃ち、このユニットが敵リーダーを攻撃した後「このターン中敵リーダーを攻撃できない」を得る,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c612bd27,デュランダル,なし,高,db_explicit_none,4,4,4,パワフルバッジ：自分の手札にあるメタルボディもしくはハードメタルボディを持つユニットカードと武器のカード残すと-1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_62a3fe56,トンブレロ,なし,高,db_explicit_none,4,4,3,召喚時：味方ヒーローがいる場合味方ユニット1体を+2/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_d9f0a8af,ドルイド,なし,高,db_explicit_none,4,3,6,召喚時：対戦中に使った特技カード1枚を自分のデッキの一番上に置く。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_7db6baa1,ドンホセ,なし,高,db_explicit_none,4,3,4,召喚時：相手の職業のランダムなレジェンドレアカード3枚から1枚選び手札に加える。死亡時:手札にある自分のデッキに入っていなかったユニットカードを+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_744477b6,ハッスルじじい,なし,高,db_explicit_none,4,3,4,パワフルバッジ：冒険者の味方ユニットを+1/+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_12edc6c3,バリクナジャ,なし,高,db_explicit_none,4,3,5,このユニットの攻撃で敵ユニットを倒す度味方リーダーのテンション+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c55ba7bd,バル&ベル,なし,高,db_explicit_none,4,2,6,自分のターン開始時ボル&ブルが自分の場にいる場合合体してバブルボブルになる。,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_2eee974a,ビックアイ,なし,高,db_explicit_none,4,3,4,召喚時：自分の場に冒険者がいるなら横一列にいる全ての敵ユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_edc7cece,ファラリスブル,なし,高,db_explicit_none,4,4,4,召喚時：味方リーダーが装備中の武器の耐久力+1、対戦中に味方建物が3つ以上出ていたら代わりに味方リーダーが装備中の武器を+1/+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_5a66688e,フェイスボール,なし,高,db_explicit_none,4,4,3,ステルス、れんけい：次の相手のターン終了時まで味方リーダーが受けるダメージ-2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_c762c140,フライングデス,なし,高,db_explicit_none,4,4,4,召喚時：自分の場に空きマスがあるなら味方ユニットを1体死亡させた後自分のデッキからそのユニットと同じコストを持つユニットを1体出す,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_8cc03c96,ブラックベジター,なし,高,db_explicit_none,4,2,2,召喚時：味方建物があるなら他のすべてのユニットに2ダメージ,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_9f17bc20,ブラッドミスト,なし,高,db_explicit_none,4,1,6,ステルス、スキルブースト:攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b460061c,ブラバニクイーン,なし,高,db_explicit_none,4,4,2,シンクロ：①貫通、②速攻、③攻撃力+1,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_b210a280,ブルサベージ,なし,高,db_explicit_none,4,2,6,絶好調、絶好調状態のユニットが攻撃する度このユニットの攻撃力+2,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
card_efc24be5,ブルベリーノ,なし,高,db_explicit_none,4,4,3,召喚時：カードを1枚引く,,v136分類: なし / 推定方法: db_explicit_none / 名前/説明だけでは系統なしと断定しにくい,
