id,name,currentTribe,cardType,cost,attack,hp,text,imageUrl,reason,manualAnswer
card_c3063bd9,フォレストマスター,なし,ユニット,3,2,3,召喚時：味方ヒーローがいない場合このターン中、次に使用する英雄カードのコスト-3。味方ヒーローがいる場合+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e2d91752,フロストギズモ,なし,ユニット,3,2,4,召喚時：指定の敵マスに氷塊を1つ出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b67e7f26,ブラウニー,なし,ユニット,3,1,4,味方リーダーの攻撃で敵ユニットを倒す度攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a409c3cb,ブラッドレディ,なし,ユニット,3,3,3,召喚時：ユニット1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_02ebd665,ブルホーク,なし,ユニット,3,3,2,占い:①自分のデッキから占いカードを1枚手札に加える ② 味方リーダーのテンション+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_528c2387,ヘルコンダクター,なし,ユニット,3,1,4,召喚時：全ての敵ユニットの位置を前後入れ替える。スキルブースト:攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0c04ee8e,ベビーマジシャン,なし,ユニット,3,2,3,死亡時:魔法陣にいる場合カードを2枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8b93b221,ベンガルクーン,なし,ユニット,3,3,3,召喚時:宝箱に召喚された場合、宝箱から4/4のミミックがあらわれる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ffdb7171,ホークマン,なし,ユニット,3,4,2,ねらい撃ち,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_140f5c76,ボル&ブル,なし,ユニット,3,3,2,2回攻撃,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7f8b3f52,ポムポムボム,なし,ユニット,3,2,4,占いカードを使う度速攻1/1のバブリンを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_50e86ffa,マジカルハット,なし,ユニット,3,1,3,他の味方ユニットに自分が特技を使う度その特技と同じ効果がこのユニットに対しても発動する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_58a07f93,マッドオックス,なし,ユニット,3,2,3,召喚時：正面にいるランダムな敵ユニット1体に１ダメージを与える。スキルブースト:+1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_bf35ede9,マペットマン,なし,ユニット,3,2,4,召喚時：味方ユニット1体にさくせんを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_62320064,マポレーナ,なし,ユニット,3,2,3,召喚時： 味方ユニット1体を+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0afd4359,マージリンリン,なし,ユニット,3,2,4,れんけい：におうだち1/3のフーセンドラゴンを1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1deadf61,ミケまどう,なし,ユニット,3,4,2,召喚時：後列にいるユニット1体に1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5f6a3720,ミステリピラー,なし,ユニット,3,4,3,召喚時：自分のデッキからコスト1以下のカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6546b092,ミニデーモン,なし,ユニット,3,2,2,召喚時：味方ヒーローがいる場合自分のデッキからコスト2の特技カードをランダムに1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_42d3e59b,ミミック,なし,ユニット,3,4,4,死亡時：相手はカードを引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_286c12aa,メイデンドール,なし,ユニット,3,1,3,召喚時：味方ヒーローがいる場合敵ユニット1体を-2/-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_48f96c44,メガザルロック,なし,ユニット,3,1,4,死亡時：コスト2以下のランダムな味方ユニット1体を復活させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_cc2b6076,メーダクイン,なし,ユニット,3,2,4,お互いの手札にある本来のコストが0の特技カードのコスト+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2afd4475,モグラの子分,なし,ユニット,3,1,1,速攻、ターン終了時このユニットは死亡する、スキルブースト：攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_abaa260f,ライノソルジャー,なし,ユニット,3,4,2,スキルブースト：HP+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1b19a9ac,妖魔軍王ブギー,なし,ユニット,3,3,2,召喚時：敵の冒険者1体をこのユニットが場にいる間+2/+2して味方にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5f8af18a,強欲なミミック,なし,ユニット,3,2,4,召喚時：GET(1)、BET:攻撃力+1、死亡時:このユニットの攻撃力が4以上ならレジェンドレアカードを手札に1枚加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0a058f8a,忠義の騎士アドン,なし,ユニット,3,2,3,このカードはピサロナイトとしても扱う。召喚時:他の味方のピサロナイトの数分+1/+1を得る。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b4ffdc6a,支援のかれくさネズミ,なし,ユニット,3,2,2,召喚時:味方リーダーが武器を装備していない場合+1/+1 味方リーダーにおどる宝石のそろばんを装備する 武器を装備している場合はぐれメタルを1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9932fa8b,残響のようじゅつし,なし,ユニット,3,2,3,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_901c5732,群れなすよるのていおう,なし,ユニット,3,2,2,召喚時:群れなるよるのていおうを1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2b361299,豊作のじんめんじゅ,なし,ユニット,3,1,4,ステルス、自分のターン終了時1/1のガップリンを1体出す。このユニットは1ダメージを受ける,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f9087fd7,豪腕王アントン,なし,ユニット,3,2,4,絶好調、貫通、におうだち、このユニットが絶好調状態なら攻撃力+2を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_b4a5ff7d,鏡像のマネマネ,なし,ユニット,3,3,2,速攻、れんけい：次の1回のみ味方リーダーのテンションスキルは敵リーダーと同じテンションスキルになる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d35930e1,闇のクリスタル,なし,ユニット,3,0,3,攻撃できない。自分のターン終了時このユニットの正面にいる全ての敵ユニットと敵リーダーに2ダメージ。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_41616b9f,韋駄天のドラまさ,なし,ユニット,3,2,3,絶好調、速攻、ねらい撃ち このユニットが敵リーダーを攻撃した時絶好調状態ならカードを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9c45eab0,黄金兵,なし,ユニット,3,2,3,におうだち、自分がコインを使う度このターン中手札にあるこのカードのコスト-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1e6a7f8a,あらくれチャッピー,なし,ユニット,4,3,2,召喚時：ユニット1体に2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d8ea0146,うみぼうず,なし,ユニット,4,3,3,ステルス、スキルブースト:攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_02f68fb2,かえんムカデ,なし,ユニット,4,2,2,召喚時:地形マスに召喚された場合他の全てのユニットに2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_bbd9ea7b,きとうし,なし,ユニット,4,4,4,特技ダメージ+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5ecc885f,きりさきピエロ,なし,ユニット,4,4,4,召喚時：敵ユニット1体につき武術カード1枚を手札に加える。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_af5967db,くびかりぞく,なし,ユニット,4,4,4,味方リーダーの攻撃で敵ユニットを倒す度味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_11ddc5e0,ぐんたいガニ,なし,ユニット,4,3,3,自分のターン開始時このユニットの前後にぐんたいガニを出す,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_24.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9e4a118c,ごくらくちょう,なし,ユニット,4,4,4,シンクロ:①HP+1、②ねらい撃ち、③死亡時:味方リーダーのHPを3回復、敵リーダーに3ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9e1023b9,ごろつき,なし,ユニット,4,4,3,召喚時：自分のデッキから攻撃力1のユニットを1枚引く,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fa02a271,さんぞくウルフ,なし,ユニット,4,5,4,味方リーダーの攻撃で敵ユニットを倒す度敵リーダーに2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_428d41c0,じごくのざりがに,なし,ユニット,4,3,6,味方のピサロナイトが場に出る度味方リーダーのHPを2回復する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6a23f024,じごくのばんけん,なし,ユニット,4,2,4,2回攻撃、隣接している味方建物の数分攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9ddf066e,じごくのもんばん,なし,ユニット,4,4,4,召喚時：敵ユニット1体をこのユニットの正面に移動させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_9cf1df5d,ずしおうまる,なし,ユニット,4,3,5,敵リーダーのテンションが上がる度敵リーダーに3ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_3b83de7d,たてまじん,なし,ユニット,4,3,6,前列にいる場合味方リーダーが受けるダメージ-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_96e3bdd2,てっこうまじん,なし,ユニット,4,3,5,味方が持つメタルボディはハードメタルボディに強化される,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ad086f39,ともしびこぞう,なし,ユニット,4,3,5,死亡時：ランダムな敵1体に2ダメージ、スキルブースト:+1ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_48b9240b,どぐうせんし,なし,ユニット,4,3,6,召喚時:このユニットがいる横1列の後列マスの地形を全てバリア床に変える。 この効果で地形の上書きはできない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5541ecb4,ぶっちズキーニャ,なし,ユニット,4,3,5,貫通、召喚時：自分の場にある地形の数分攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_895d67be,ほのおのせんし,なし,ユニット,4,4,3,召喚時：前列に召喚した場合味方ヒーローがいるなら１マス前にいる敵ユニットに4ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e3e69707,まほうじじい,なし,ユニット,4,4,4,味方ヒーローのヒーロースキルはコストが1下がる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_53eef9e2,みわくのランプ,なし,ユニット,4,3,5,自分が占いカードを使う度ランダムな占い師のカード1枚を手札に加える,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_83b14001,ようがんげんじん,なし,ユニット,4,4,3,ステルス、召喚時：このユニットにさくせんを出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7bc0540b,アイスボンバー,なし,ユニット,4,3,3,ねらい撃ち。召喚時：相手の場に氷塊があるなら+2/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_90ff25ad,アサシンクロー,なし,ユニット,4,5,4,召喚時：GET(1)。BET：武術カードを1枚手札に加える。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4e29b0ba,アルミラージ,なし,ユニット,4,3,3,速攻,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_db46b9b9,イーブルフライ,なし,ユニット,4,3,4,召喚時：ユニット1体の攻撃力をHPと同じ値にする,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4879b13c,ウィングタイガー,なし,ユニット,4,4,5,召喚時：味方ヒーローがいる場合敵ユニット1体の攻撃力を-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_87807d75,エッグラ&チキーラ,なし,ユニット,4,4,5,召喚時：タマゴかニワトリどちらが偉いと思うかを選ぶ。次のターン開始時相手にどちらを選んだか当てられなかった場合選んだ効果が発動する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_45a4d7c5,エビルチクリン,なし,ユニット,4,2,6,におうだち、召喚時：味方ユニット1体ににおうだちを付与する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_43b1333a,オークキング,なし,ユニット,4,4,4,貫通、召喚時：HPを2回復,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_e193a637,オークデビル,なし,ユニット,4,3,6,自分のターン中味方リーダーはダメージを受けない,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d12a3c7c,カンダタ,なし,ユニット,4,2,5,召喚時&攻撃時:敵の手札コイン1枚を盗む。盗めなかった場合攻撃力+1、自分の手札のコインの数分このユニットの攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_33240730,カーディナルナイト,なし,ユニット,4,4,4,召喚時：敵リーダーが持つパワフルバッジの効果をランダムで１つ消す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fc69214d,ガーゴイル,なし,ユニット,4,4,3,ねらい撃ち、おうえん,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1df09d65,キラーパンサー,なし,ユニット,4,4,4,召喚時：敵ユニットが3体以上いる場合速攻を得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_26.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_01055fc8,キラーピッケル,なし,ユニット,4,4,4,召喚時：このターン中味方リーダーのテンションと同じだけユニット1体の攻撃力を上げる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_8c131215,キラーファング,なし,ユニット,4,3,6,このユニットが移動する度2/-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_0f94fe18,グレイトボンバー,なし,ユニット,4,2,4,におうだち、死亡時：味方ヒーローがいるなら全てのユニットに2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f43d58ae,コトブキーノ,なし,ユニット,4,3,2,召喚時：自分のデッキから特技カードをランダムに1枚手札に加える。自分の場に冒険者がいるなら代わりに2枚手札に加える。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_a6b1ecce,コンガオンガ,なし,ユニット,4,3,4,れんけい：攻撃力が6以上の敵ユニット1体を消滅させる。そのユニットと同じ使用コストのランダムなユニットカード1枚を相手の手札に加える。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_dd118670,コングヘッド,なし,ユニット,4,4,3,前後にいる味方ユニットの攻撃力+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7010d95b,ゴルドン,なし,ユニット,4,2,5,におうだち、召喚時：自分のデッキからコスト2以下の建物カードを1枚引く。そのカードのコストを-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_ac550afd,ゴンズ,なし,ユニット,4,2,4,おうえん、におうだち。召喚時：相手の手札が6枚以上なら+2/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_6e9c6bb6,ゴールドマン,なし,ユニット,4,4,4,召喚時:上下のマスの地形を宝箱に変える。 この効果で地形の上書きはできない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7f903bbc,サイコロン,なし,ユニット,4,3,3,召喚時：味方ヒーローがいる場合合計5ダメージをこのユニット以外のランダムなユニットに割り振る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_dd4e120b,サイレス,なし,ユニット,4,3,3,召喚時：ユニット1体を封印する,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7ef28896,サタンメイル,なし,ユニット,4,4,4,召喚時:味方1マスの地形を刃の紋章に変える。 この効果で地形の上書きはできない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_f8c88241,シルバーデビル,なし,ユニット,4,3,3,ねらい撃ち、2回攻撃,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_83cf917e,シールドオーガ,なし,ユニット,4,4,4,召喚時：味方リーダーのHPが15以下の場合+2/+2とにおうだちを得る,https://gameconductor.com/dqrivals/wp-content/uploads/card_img_28.jpg,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_43d040dc,ジャミ,なし,ユニット,4,5,4,召喚時：相手の手札が6枚以上ある場合、縦1列にいる全ての敵ユニットを次のターン終了時まで攻撃不能にする。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_11641207,ジラフマスター,なし,ユニット,4,3,5,攻撃時:GET(1)、BET:以下の効果からランダムに1つ発動する (1)攻撃力+1 (2)HP+1 (3)このターン中2回攻撃を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_71619353,ダンビラムーチョ,なし,ユニット,4,3,5,テンションリンク：ランダムな味方ユニット1体の攻撃力+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_fd9a621e,チョメ,なし,ユニット,4,3,3,速攻,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5b82d953,デスケルト,なし,ユニット,4,3,6,召喚時：味方ユニット1体を手札に戻す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_078c4d8f,デスセイレス,なし,ユニット,4,4,5,召喚時：全ての味方ユニットを絶好調状態に戻す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_756c592e,デスニャーゴ,なし,ユニット,4,4,4,死亡時:1/1のプリズニャンを1体出す。スキルブースト:+1体,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_1ed773cb,デスマエストロ,なし,ユニット,4,4,4,召喚時:このターン中攻撃力1以下の敵ユニット1体を味方にして速攻を付与する。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_23452a9f,デスマーキュリー,なし,ユニット,4,4,4,召喚時:指定のマスの地形を天啓の神域に変える。 この効果で地形の上書きはできない。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d0e31623,デビルプリンス,なし,ユニット,4,4,4,死亡時:正面にいるランダムな敵ユニット1体を死亡させる,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_4b08d696,デビルロード,なし,ユニット,4,4,5,2回攻撃、ねらい撃ち、このユニットが敵リーダーを攻撃した後「このターン中敵リーダーを攻撃できない」を得る,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c612bd27,デュランダル,なし,ユニット,4,4,4,パワフルバッジ：自分の手札にあるメタルボディもしくはハードメタルボディを持つユニットカードと武器のカード残すと-1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_62a3fe56,トンブレロ,なし,ユニット,4,4,3,召喚時：味方ヒーローがいる場合味方ユニット1体を+2/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_d9f0a8af,ドルイド,なし,ユニット,4,3,6,召喚時：対戦中に使った特技カード1枚を自分のデッキの一番上に置く。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_7db6baa1,ドンホセ,なし,ユニット,4,3,4,召喚時：相手の職業のランダムなレジェンドレアカード3枚から1枚選び手札に加える。死亡時:手札にある自分のデッキに入っていなかったユニットカードを+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_744477b6,ハッスルじじい,なし,ユニット,4,3,4,パワフルバッジ：冒険者の味方ユニットを+1/+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_12edc6c3,バリクナジャ,なし,ユニット,4,3,5,このユニットの攻撃で敵ユニットを倒す度味方リーダーのテンション+1,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c55ba7bd,バル&ベル,なし,ユニット,4,2,6,自分のターン開始時ボル&ブルが自分の場にいる場合合体してバブルボブルになる。,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_2eee974a,ビックアイ,なし,ユニット,4,3,4,召喚時：自分の場に冒険者がいるなら横一列にいる全ての敵ユニットに2ダメージ,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_edc7cece,ファラリスブル,なし,ユニット,4,4,4,召喚時：味方リーダーが装備中の武器の耐久力+1、対戦中に味方建物が3つ以上出ていたら代わりに味方リーダーが装備中の武器を+1/+2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_5a66688e,フェイスボール,なし,ユニット,4,4,3,ステルス、れんけい：次の相手のターン終了時まで味方リーダーが受けるダメージ-2,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
card_c762c140,フライングデス,なし,ユニット,4,4,4,召喚時：自分の場に空きマスがあるなら味方ユニットを1体死亡させた後自分のデッキからそのユニットと同じコストを持つユニットを1体出す,,ユニットカードかつ現在 tribe=なし。必要なら ゾンビ/スライム/ドラゴン/冒険者/魔王/なし を回答してください。,
