pool,name,cost,attack,hp,class,tribe,status,name_in_app_js,tracked_in_implemented_reports,text,official_url
cost3_unit_random_pool,どくろ大臣,3,3,2,共通,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時:コスト2以下のランダムなゾンビ系の味方ユニット1体をこのマスに復活させる,https://gameconductor.com/dqrivals/c/d/579
cost3_unit_random_pool,どろにんぎょう,3,3,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：次の相手のターン相手のMPが1減る,https://gameconductor.com/dqrivals/c/d/106
cost3_unit_random_pool,なげきムーン,3,3,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方リーダーのHPが15以下の場合+2/+2と貫通を得る。,https://gameconductor.com/dqrivals/c/d/22
cost3_unit_random_pool,なぞの神官,3,2,4,占い師,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,味方ヒーローがいる場合占いカードのコスト-1,https://gameconductor.com/dqrivals/c/d/768
cost3_unit_random_pool,ぬすっとウサギ,3,3,3,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,攻撃対象が敵リーダーの場合カードを1枚引く,https://gameconductor.com/dqrivals/c/d/227
cost3_unit_random_pool,のろいのランプ,3,2,3,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,絶好調、占いを持つ特技カードを使った後このユニットが絶好調状態なら同じカードを手札に加える。その後絶好調状態ではなくなる。,https://gameconductor.com/dqrivals/c/d/968
cost3_unit_random_pool,はぐれメタル,3,2,2,共通,スライム,REVIEW_NAME_MENTIONED_ONLY,yes,no,速攻、メタルボディ,https://gameconductor.com/dqrivals/c/d/99
cost3_unit_random_pool,はしりとかげ,3,2,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,いずれかのプレイヤーのヒーロースキルが発動した後味方リーダーを3回復,https://gameconductor.com/dqrivals/c/d/861
cost3_unit_random_pool,ばくだん岩,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：前列にいる全てのユニットに2ダメージ,https://gameconductor.com/dqrivals/c/d/132
cost3_unit_random_pool,ひぐらしそう,3,2,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,選択：・コスト1のランダムなユニットカードを手札に1枚加える・コスト3のランダムな特技カードを手札に1枚加える,https://gameconductor.com/dqrivals/c/d/1462
cost3_unit_random_pool,びっくりサタン,3,2,3,占い師,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,自分の占いで(1)の効果が発動する度カードを1枚引く,https://gameconductor.com/dqrivals/c/d/327
cost3_unit_random_pool,ふくぶくろ,3,3,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：両プレイヤーはカードを２枚引く,https://gameconductor.com/dqrivals/c/d/440
cost3_unit_random_pool,ふくまねき,3,3,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：カードを1枚引く,https://gameconductor.com/dqrivals/c/d/75
cost3_unit_random_pool,ふくめんバニー,3,4,3,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,攻撃対象が敵リーダーの場合武術カード1枚を手札に加える,https://gameconductor.com/dqrivals/c/d/408
cost3_unit_random_pool,ぶちスライム,3,1,1,魔法使い,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：GET(1)。BET：攻撃力+1。死亡時：このユニットの攻撃力分、1/1のスライムを出す,https://gameconductor.com/dqrivals/c/d/1146
cost3_unit_random_pool,ほねコウモリ,3,4,6,共通,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：このユニットに3ダメージを与える,https://gameconductor.com/dqrivals/c/d/836
cost3_unit_random_pool,ぼうれい剣士,3,5,1,戦士,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：前後にいる味方ユニットの攻撃力+2,https://gameconductor.com/dqrivals/c/d/170
cost3_unit_random_pool,まおうのランプ,3,4,2,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時:自分の手札とデッキの魔王系ユニットカードのコスト−1,https://gameconductor.com/dqrivals/c/d/1013
cost3_unit_random_pool,ましょうぐも,3,3,2,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,すべての敵は回復の効果で代わりにダメージを受ける,https://gameconductor.com/dqrivals/c/d/561
cost3_unit_random_pool,もりもりスライム,3,2,2,共通,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：1/1のスライムを1体出す。,https://gameconductor.com/dqrivals/c/d/603
cost3_unit_random_pool,アイアンクック,3,2,4,戦士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：次の自分のターン開始時まで味方リーダーが受けるダメージ-1 スキルブースト:受けるダメージ-1,https://gameconductor.com/dqrivals/c/d/392
cost3_unit_random_pool,アイスゴーレム,3,2,4,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分のデッキにメラ系の特技カードが無いならランダムな敵の空きマスに0/3の氷塊を2つ出す,https://gameconductor.com/dqrivals/c/d/1258
cost3_unit_random_pool,アカイライ,3,4,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,自分のターン終了時このユニットがダメージを受けているならカードを1枚引く。,https://gameconductor.com/dqrivals/c/d/511
cost3_unit_random_pool,アビスソルジャー,3,3,3,共通,なし,OK_EFFECT_NONE,yes,yes,,https://gameconductor.com/dqrivals/c/d/723
cost3_unit_random_pool,アルケミストン,3,3,3,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,攻撃時：このターン中MPが1増える,https://gameconductor.com/dqrivals/c/d/352
cost3_unit_random_pool,アルゴングレート,3,4,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,正面に敵ユニットがいる場合攻撃できない,https://gameconductor.com/dqrivals/c/d/1461
cost3_unit_random_pool,アローインプ,3,2,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,後列から攻撃する場合敵ユニットから反撃を受けない,https://gameconductor.com/dqrivals/c/d/102
cost3_unit_random_pool,イエティ,3,1,5,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,自分がコスト1以下の手札を使う度攻撃力+1,https://gameconductor.com/dqrivals/c/d/994
cost3_unit_random_pool,イザヤール,3,3,3,共通,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：全ての味方冒険者に作戦を出す,https://gameconductor.com/dqrivals/c/d/1334
cost3_unit_random_pool,インキュバス,3,3,3,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：デッキの一番上のカードのコストが奇数なら+1/+1、偶数なら-1/-1,https://gameconductor.com/dqrivals/c/d/329
cost3_unit_random_pool,ウィッチネイル,3,2,3,魔剣士,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,ダメージを与えたユニットを死亡させる,https://gameconductor.com/dqrivals/c/d/351
cost3_unit_random_pool,ウィッチレディ,3,3,3,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,自分が特技を使って敵ユニットを倒す度味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/390
cost3_unit_random_pool,ウパソルジャー,3,1,5,戦士,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,絶好調、絶好調状態の味方ユニットが攻撃する度このターン中味方リーダーは攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/987
cost3_unit_random_pool,エビルマスター,3,2,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分のデッキからスライム系、ドラゴン系、ゾンビ系のいずれか1枚を引く,https://gameconductor.com/dqrivals/c/d/638
cost3_unit_random_pool,オオカミ,3,3,1,共通,なし,OK_GENERIC_BASIC_KEYWORD,no,no,速攻,https://gameconductor.com/dqrivals/c/d/724
cost3_unit_random_pool,オーガソルジャー,3,3,3,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：全てのピサロナイトにさくせんを出す,https://gameconductor.com/dqrivals/c/d/1398
cost3_unit_random_pool,オーガー,3,4,3,占い師,なし,NEEDS_EFFECT_REVIEW,no,no,天啓の神域の効果によってデッキから手札にこのカードが加わった場合、ランダムな敵ユニットに3ダメージ,https://gameconductor.com/dqrivals/c/d/529
cost3_unit_random_pool,ガスト,3,2,4,戦士,なし,NEEDS_EFFECT_REVIEW,no,no,パワフルバッジ：ゾンビ系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/608
cost3_unit_random_pool,ガチャコッコ,3,0,5,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち、召喚時：敵ユニット1体につき攻撃力＋1,https://gameconductor.com/dqrivals/c/d/98
cost3_unit_random_pool,キッシム,3,3,2,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,おうえん、死亡時：自分のデッキからコスト5以上の建物カードを1枚引く。そのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/1399
cost3_unit_random_pool,キャタピラー,3,1,5,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ユニット1体のHP+2,https://gameconductor.com/dqrivals/c/d/268
cost3_unit_random_pool,キャットバット,3,2,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：このユニットの前後にキャットバットを出す,https://gameconductor.com/dqrivals/c/d/108
cost3_unit_random_pool,クイーンスライム,3,3,3,共通,スライム,REVIEW_NAME_MENTIONED_ONLY,yes,no,このユニットを除くスライム系の味方ユニット全てを+1/+1,https://gameconductor.com/dqrivals/c/d/112
cost3_unit_random_pool,クラウンヘッド,3,1,4,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち。召喚時：GET(1)。BET：HP+1、次の相手のターン終了時まで受けるダメージ-1。このユニットへのBETは1ターン1回,https://gameconductor.com/dqrivals/c/d/1126
cost3_unit_random_pool,グリゴンダンス,3,3,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,テンションリンク：全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/76
cost3_unit_random_pool,グリムン,3,3,3,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：このターン中次に使う建物カードのコスト-2,https://gameconductor.com/dqrivals/c/d/1354
cost3_unit_random_pool,グレムリン,3,2,4,僧侶,なし,NEEDS_EFFECT_REVIEW,no,no,味方が回復する度攻撃力+1,https://gameconductor.com/dqrivals/c/d/261
cost3_unit_random_pool,グレンデル,3,2,4,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち　召喚時:味方リーダーのテンションを1消費する。消費した後+1/+1を得る。,https://gameconductor.com/dqrivals/c/d/480
cost3_unit_random_pool,ケセランパセラン,3,4,3,占い師,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,自分の占いで(1)の効果が発動する度味方リーダーのHPを2回復,https://gameconductor.com/dqrivals/c/d/328
cost3_unit_random_pool,ケミカルゼリー,3,3,2,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：敵ユニット1体に2ダメージ、そのユニットが前列にいる場合代わりに4ダメージ,https://gameconductor.com/dqrivals/c/d/1505
cost3_unit_random_pool,ケムケムベス,3,3,6,戦士,なし,NEEDS_EFFECT_REVIEW,no,no,絶好調、このユニットは絶好調状態ではない場合攻撃できない,https://gameconductor.com/dqrivals/c/d/866
cost3_unit_random_pool,ゲルダ,3,4,2,武闘家,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,ステルス、正面にいる敵ユニットからダメージを受けない。攻撃時:攻撃対象が敵ユニットの場合その正面に移動する。,https://gameconductor.com/dqrivals/c/d/799
cost3_unit_random_pool,コサックシープ,3,4,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ユニット1体を手札に戻す,https://gameconductor.com/dqrivals/c/d/109
cost3_unit_random_pool,コンジャラー,3,2,4,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,味方リーダーは超必中モードになる,https://gameconductor.com/dqrivals/c/d/814
cost3_unit_random_pool,ゴルゴンゾーラ,3,2,4,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：GET(1)。BET：このユニット自身のHPを3回復する。,https://gameconductor.com/dqrivals/c/d/1190
cost3_unit_random_pool,ゴーレム,3,3,3,共通,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち,https://gameconductor.com/dqrivals/c/d/66
cost3_unit_random_pool,サウルスロード,3,4,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,選択：・特技ダメージ+1を得る ・武器ダメージ+1を得る,
cost3_unit_random_pool,サブナック,3,4,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：指定の敵マスに2/1のスライムベスを出す,https://gameconductor.com/dqrivals/c/d/540
cost3_unit_random_pool,サンチョ,3,2,4,共通,冒険者,OK_GENERIC_BASIC_KEYWORD,no,no,におうだち,https://gameconductor.com/dqrivals/c/d/1032
cost3_unit_random_pool,ザバン,3,3,3,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：道具カードを手札に1枚加える,https://gameconductor.com/dqrivals/c/d/307
cost3_unit_random_pool,シャイニング,3,3,4,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分が次に使用する占いカードは発動する効果を選べるようになる。,https://gameconductor.com/dqrivals/c/d/399
cost3_unit_random_pool,シャドウベビー,3,3,2,共通,なし,OK_GENERIC_BASIC_KEYWORD,no,no,ステルス、貫通,https://gameconductor.com/dqrivals/c/d/835
cost3_unit_random_pool,シルバーベア,3,2,4,武闘家,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,れんけい：このターン中速攻と「敵リーダーを攻撃できない」を得る。スキルブースト:攻撃力+1,https://gameconductor.com/dqrivals/c/d/1269
cost3_unit_random_pool,シーゴーレム,3,2,4,共通,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：味方ヒーローがいる場合HP+2とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/740
cost3_unit_random_pool,シーメーダ,3,3,3,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,おうえん、このユニットに自分が特技を使う度味方リーダーのHPを1回復,https://gameconductor.com/dqrivals/c/d/404
cost3_unit_random_pool,シーライオン,3,1,5,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち、自分のターン終了時このユニットのHPを2回復,https://gameconductor.com/dqrivals/c/d/1284
cost3_unit_random_pool,ジゴック,3,2,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,におうだち、召喚時：味方建物１つの耐久値+1、そうした場合攻撃力+1を得る,https://gameconductor.com/dqrivals/c/d/1333
cost3_unit_random_pool,ジャガーメイジ,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：敵ユニットが3体以上いる場合全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/107
cost3_unit_random_pool,ジャミ&ゴンズ,3,4,4,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,選択：・HP-2 カードを1枚引く、敵リーダーに2ダメージ・攻撃力-2 におうだちを得る、味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/1563
cost3_unit_random_pool,スウィートバッグ,3,3,3,共通,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,テンションリンク：前にいる味方ユニットに貫通、ねらい撃ち、2回攻撃のいずれか1つを付与する。,https://gameconductor.com/dqrivals/c/d/449
cost3_unit_random_pool,スケアフレイル,3,2,4,共通,ゾンビ,OK_GENERIC_BASIC_KEYWORD,no,no,におうだち,https://gameconductor.com/dqrivals/c/d/917
cost3_unit_random_pool,ストロングアニマル,3,3,4,武闘家,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ユニット1体を手札に戻す。それが冒険者ならさらにコストを-2する。,https://gameconductor.com/dqrivals/c/d/1084
cost3_unit_random_pool,ストーンビースト,3,1,5,魔剣士,なし,NEEDS_EFFECT_REVIEW,no,no,絶好調、このユニットが絶好調状態なら攻撃力+2とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/934
cost3_unit_random_pool,スピニー,3,2,3,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：貫通、1/2のメラリザードを1体出す。自分のデッキの一番上のカードのコストが3以上ならそのメラリザードに攻撃力+1とにおうだちを付与する,https://gameconductor.com/dqrivals/c/d/1388
cost3_unit_random_pool,スモールグール,3,2,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,絶好調、自分のターン終了時このユニットが絶好調状態なら前後にスモールグールを出す。 その後絶好調状態ではなくなる。,https://gameconductor.com/dqrivals/c/d/862
cost3_unit_random_pool,スライムタワー,3,3,3,共通,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：カードを1枚捨てた後カードを1枚引く,https://gameconductor.com/dqrivals/c/d/100
cost3_unit_random_pool,スライムタール,3,3,4,魔法使い,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,れんけい：次の1回のみ味方リーダーのテンションスキルはリーダーを対象にできずダメージ+2,https://gameconductor.com/dqrivals/c/d/1257
cost3_unit_random_pool,スライムツリー,3,2,3,魔法使い,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：敵ユニット1体に「受けるダメージ2倍」を付与する,https://gameconductor.com/dqrivals/c/d/765
cost3_unit_random_pool,スライムナイト,3,2,2,共通,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：1/1のスライムをこのマスに出す,https://gameconductor.com/dqrivals/c/d/21
cost3_unit_random_pool,スーパーテンツク,3,2,4,僧侶,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:味方ヒーローがいる場合自分のデッキから武器カードまたは必殺技を持つカードを手札に加える。,https://gameconductor.com/dqrivals/c/d/801
cost3_unit_random_pool,セージももんじゃ,3,2,2,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:自分のデッキの一番上のカードのコストが偶数なら合計3ダメージをランダムな敵ユニットに割り振る,https://gameconductor.com/dqrivals/c/d/1202
cost3_unit_random_pool,タップデビル,3,2,2,魔剣士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,絶好調、死亡時：自分のデッキからコスト4の特技カードを1枚引く。このユニットが絶好調状態ならそのカードのコスト-1,https://gameconductor.com/dqrivals/c/d/970
cost3_unit_random_pool,タップペンギー,3,3,4,共通,なし,OK_EFFECT_NONE,yes,yes,,https://gameconductor.com/dqrivals/c/d/755
cost3_unit_random_pool,ダックスビル,3,3,3,僧侶,なし,NEEDS_EFFECT_REVIEW,no,no,パワフルバッジ：ドラゴン系の味方ユニットのHP+1,https://gameconductor.com/dqrivals/c/d/661
cost3_unit_random_pool,ダッシュラン,3,3,3,共通,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時：前列にいるユニット1体を後列に移動させる,https://gameconductor.com/dqrivals/c/d/67
cost3_unit_random_pool,ダークペルシャ,3,3,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:敵ユニットが3体以上いる場合GET(1)、BET:全てのユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/1117
cost3_unit_random_pool,ツボック,3,3,4,商人,なし,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：自分のデッキに特技カードが無いなら味方リーダーのテンション+2,https://gameconductor.com/dqrivals/c/d/1525
cost3_unit_random_pool,ツンドラキー,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,味方リーダーのHPが20以上の間攻撃力+2とねらい撃ちを得る,https://gameconductor.com/dqrivals/c/d/23
cost3_unit_random_pool,テラノザース,3,4,3,戦士,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,召喚時:自分のデッキに特技カードがないならカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1484
cost3_unit_random_pool,テールイーター,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:このユニットにさくせんを出す,https://gameconductor.com/dqrivals/c/d/1332
cost3_unit_random_pool,デザートデーモン,3,3,1,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:合計3ダメージをこのユニット以外のランダムなユニットに割り振る,https://gameconductor.com/dqrivals/c/d/1534
cost3_unit_random_pool,デザートランナー,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:地形マスに召喚された場合速攻を得る。,https://gameconductor.com/dqrivals/c/d/488
cost3_unit_random_pool,デスパロット,3,2,3,商人,なし,REVIEW_NAME_MENTIONED_ONLY,yes,no,味方ヒーローのヒーロースキルが発動した後道具カード2枚を手札に加える,https://gameconductor.com/dqrivals/c/d/881
cost3_unit_random_pool,デビルウィザード,3,4,3,魔剣士,なし,NEEDS_EFFECT_REVIEW,no,no,パワフルバッジ：ゾンビ系の味方ユニットの攻撃力+1,https://gameconductor.com/dqrivals/c/d/627
cost3_unit_random_pool,デンタザウルス,3,2,4,魔法使い,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,https://gameconductor.com/dqrivals/c/d/1495
cost3_unit_random_pool,トドマン,3,2,2,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,このユニットに自分が特技を使う度攻撃力+1,https://gameconductor.com/dqrivals/c/d/97
cost3_unit_random_pool,トマトマーレ,3,3,3,盗賊,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,れんけい：攻撃力+1、このユニットはダメージを受けているユニットから戦闘ダメージを受けない,https://gameconductor.com/dqrivals/c/d/1316
cost3_unit_random_pool,ドッグスナイパー,3,2,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,ねらい撃ち、戦闘以外のダメージで敵ユニットが死亡する度攻撃力+1,https://gameconductor.com/dqrivals/c/d/754
cost3_unit_random_pool,ドラキーマ,3,2,1,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：ユニット1体を次のターン攻撃不能にする,https://gameconductor.com/dqrivals/c/d/111
cost3_unit_random_pool,ドラゴメタル,3,2,3,商人,スライム,OK_GENERIC_BASIC_KEYWORD,no,no,メタルボディ,https://gameconductor.com/dqrivals/c/d/1201
cost3_unit_random_pool,ドラゴン,3,5,4,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：相手の手札に王女の愛を加える,https://gameconductor.com/dqrivals/c/d/146
cost3_unit_random_pool,ドラゴンキッズ,3,3,2,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：正面にいる全ての敵ユニットに1ダメージ,https://gameconductor.com/dqrivals/c/d/101
cost3_unit_random_pool,ドラムゴート,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,テンションカードを1ターンに2回まで使える,https://gameconductor.com/dqrivals/c/d/378
cost3_unit_random_pool,ドロザラー,3,3,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時:指定のマスの地形を破壊する,https://gameconductor.com/dqrivals/c/d/541
cost3_unit_random_pool,ナイトウォーカー,3,2,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,自分のターン終了時相手の手札が3枚以下の場合攻撃力+1とステルスを得る,https://gameconductor.com/dqrivals/c/d/452
cost3_unit_random_pool,ナイトキング,3,2,4,戦士,ゾンビ,REVIEW_NAME_MENTIONED_ONLY,yes,no,におうだち、れんけい：味方リーダーのHPを4回復,https://gameconductor.com/dqrivals/c/d/1248
cost3_unit_random_pool,ナイトリッチ,3,2,2,戦士,ゾンビ,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分の手札に魔王系カードがあるなら他の全てのユニットに2ダメージ,https://gameconductor.com/dqrivals/c/d/1079
cost3_unit_random_pool,ネネ,3,1,4,商人,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：この対戦中「お宝発見」で手に入る道具カードの数+2枚,https://gameconductor.com/dqrivals/c/d/1025
cost3_unit_random_pool,ネーレウス,3,2,3,占い師,なし,OK_TRACKED_IMPLEMENTED,yes,yes,味方ユニットが場に出た後そのユニットの攻撃力+1、それが冒険者なら代わりに+1/+1,https://gameconductor.com/dqrivals/c/d/1019
cost3_unit_random_pool,バルンバ,3,2,4,占い師,ドラゴン,REVIEW_NAME_MENTIONED_ONLY,yes,no,パワフルバッジ：ドラゴン系の味方ユニットはにおうだちを得る,https://gameconductor.com/dqrivals/c/d/589
cost3_unit_random_pool,バードファイター,3,4,3,共通,なし,OK_EFFECT_NONE,yes,yes,,https://gameconductor.com/dqrivals/c/d/10
cost3_unit_random_pool,パプリカン,3,3,2,戦士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ヒーローがいる場合装備中の武器を+1/+1,https://gameconductor.com/dqrivals/c/d/756
cost3_unit_random_pool,パペットマン,3,5,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：最大MPが1減る,https://gameconductor.com/dqrivals/c/d/639
cost3_unit_random_pool,パールスライム,3,2,4,僧侶,スライム,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ユニット1体のHP+2、それが冒険者ならさらにカードを1枚引く,https://gameconductor.com/dqrivals/c/d/1086
cost3_unit_random_pool,ヒッポキング,3,2,4,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,貫通、敵リーダーのテンションが上がる度攻撃力+2,https://gameconductor.com/dqrivals/c/d/539
cost3_unit_random_pool,ビッグフェイス,3,3,3,占い師,なし,OK_GENERIC_BASIC_KEYWORD,no,no,におうだち,https://gameconductor.com/dqrivals/c/d/736
cost3_unit_random_pool,ビッグボック,3,2,3,占い師,なし,NEEDS_EFFECT_REVIEW,no,no,占い:(1)味方リーダーのテンション+1、このユニットのHP+1、(2)味方リーダーのテンション+2,https://gameconductor.com/dqrivals/c/d/1533
cost3_unit_random_pool,ビッグモアイ,3,4,1,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分の手札に魔王系カードがあるならHP+3とにおうだちを得る,https://gameconductor.com/dqrivals/c/d/1044
cost3_unit_random_pool,ファイアボール,3,2,4,戦士,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：GET(1)。BET：このターン中、味方リーダーが受けるダメージ-5。,https://gameconductor.com/dqrivals/c/d/1184
cost3_unit_random_pool,フウラ,3,2,3,占い師,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：自分の手札を全てデッキのランダムな位置に戻す。戻した枚数に+1した数分カードを引く,https://gameconductor.com/dqrivals/c/d/1389
cost3_unit_random_pool,フェアリードラゴン,3,2,3,共通,ドラゴン,OK_TRACKED_IMPLEMENTED,yes,yes,死亡時：味方リーダーのテンション+1,https://gameconductor.com/dqrivals/c/d/74
cost3_unit_random_pool,フォステイル,3,2,4,占い師,冒険者,REVIEW_NAME_MENTIONED_ONLY,yes,no,おうえん、自分のターン開始時ランダムな占いを持つカード1枚を手札に加える。そのカードのコスト-1。スキルリンク：1ターン先の未来へ旅立つ,https://gameconductor.com/dqrivals/c/d/1535
cost3_unit_random_pool,フォズ大神官,3,2,3,僧侶,冒険者,OK_TRACKED_IMPLEMENTED,yes,yes,自分のターン終了時味方リーダーのテンションスキルを別の職業のものに変更しテンション+2,https://gameconductor.com/dqrivals/c/d/878
cost3_unit_random_pool,フォレストマスター,3,2,3,共通,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：味方ヒーローがいない場合このターン中、次に使用する英雄カードのコスト-3。味方ヒーローがいる場合+1/+1,https://gameconductor.com/dqrivals/c/d/1238
cost3_unit_random_pool,フロストギズモ,3,2,4,魔法使い,なし,OK_TRACKED_IMPLEMENTED,yes,yes,召喚時：指定の敵マスに氷塊を1つ出す,https://gameconductor.com/dqrivals/c/d/209
