id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl
card_6f34f6bb,リーズレット,6,ユニット,魔法使い,なし,True,召喚時：自分のデッキにメラ系の特技カードが無いなら敵ユニット1体を氷塊に変える,召喚時,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1262
card_5c8253b2,シルバリヌス,8,ユニット,魔法使い,なし,True,ねらい撃ち、この対戦中に相手の場に出た氷塊の数分デッキと手札にあるこのカードのコスト-1,コスト,1,keyword,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1263
card_0340dccb,デスフラッター,2,ユニット,魔法使い,なし,True,召喚時：自分のデッキの上からカード4枚を見る。ユニットカード以外のカードを1枚選び、それを引く。残りをデッキの下に戻す,召喚時,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1350
card_b38a3945,氷おとし,2,特技,魔法使い,,True,指定のマスに0/3の氷塊を１つ出す。氷塊以外のランダムな敵ユニット1体に2ダメージ,ダメージ|ランダム,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1351
card_23800d54,やまびこの心得,2,特技,魔法使い,,True,ランダムな敵1体に2ダメージ。やまびこの心得2枚を自分のデッキに混ぜる。この対戦中に自分がこのカードを使用した数分+1ダメージ,ダメージ|ランダム,2,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1352
card_3d874801,まほう研究所,2,建物,魔法使い,,True,特技ダメージ+1、自分のターン終了時耐久値-1,自分のターン終了時|ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1353
card_b4a3bfde,グリムン,3,ユニット,魔法使い,なし,True,召喚時：このターン中次に使う建物カードのコスト-2,召喚時|コスト,3,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1354
card_a8d93627,踊り子マーニャ,3,ユニット,魔法使い,冒険者,True,テンションリンク：自分のデッキの一番上のカードがユニットカード以外ならそのカードを引きコスト-1、ユニットカードならデッキの下に戻す,テンションリンク|コスト,2,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1355
card_2efef808,氷の館,3,建物,魔法使い,,True,召喚時:自分のデッキにメラ系の特技カードが無いならヒャドを1枚手札に加える。敵の氷塊が死亡する度敵リーダーに2ダメージ。自分のターン開始時耐久値-1。,召喚時|自分のターン開始時|手札に加える|ダメージ,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1356
card_c8b44f81,飛翔のガーゴイル,4,ユニット,魔法使い,なし,True,おうえん、ねらい撃ち。召喚時：自分の手札に特技カードがあるならこのユニットにさくせんを出す,召喚時,3,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1357
card_b3c8cbfd,ゲルニック将軍,5,ユニット,魔法使い,なし,True,自分が魔法使いの特技を使う度または敵が特技を使う度味方リーダーのテンション+1,敵が|特技を使う,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1358
card_a135083a,悪霊の神々バズズ,6,ユニット,魔法使い,なし,True,ねらい撃ち、召喚時：指定の敵マスに0/1の氷塊を1つ出す。敵の氷塊が死亡する度自分のデッキからメラ系以外の特技カードを1枚引く,召喚時|カードを1枚引く,1,keyword,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1444
card_9932fa8b,残響のようじゅつし,3,ユニット,魔法使い,なし,True,召喚時：耐戦中に自分が使った特技カード1枚を手札に加える。自分の手札にある対戦中に自分が使用した特技カードと同じカードのコスト-1,召喚時|手札に加える|コスト,10,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1447
card_8da9a7b2,街の散策,1,特技,魔法使い,,True,自分のデッキからコスト1以下の建物カードを1枚引く,カードを1枚引く|コスト,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1490
card_79cc5068,仙人のほら穴,1,建物,魔法使い,,True,ダンジョン(耐久値13で踏破)、コスト1〜8の中から使用していないコストの特技を使用すると耐久値+2、踏破時:ドルマドン1枚を手札に加える,手札に加える|コスト,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1491
card_7323a25d,まじょ,2,ユニット,魔法使い,なし,True,選択：・魔法使いの特技カードをランダムに1枚手札に加える・魔力の息吹を1枚手札に加える,選択|手札に加える|ランダム,3,choice_engine,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1492
card_ffe924fb,ドルマドン,7,ユニット,魔法使い,なし,True,敵1体に10ダメージ,ダメージ,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1493
card_cc8dc473,大魔女バーバラ,2,ユニット,魔法使い,冒険者,True,召喚時：敵1体にこのターン中使った特技カードのコスト分のダメージ 対象が敵リーダーの場合は半分のダメージになる。,召喚時|ダメージ|コスト,2,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1494
card_368e23b7,デンタザウルス,3,ユニット,魔法使い,ドラゴン,True,におうだち、召喚時：手札にコスト3以上の特技カードがあるならHP+2,召喚時|コスト,7,keyword,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1495
card_165a5930,乙女の気まぐれ,3,特技,魔法使い,,True,選択：ユニット1体に4ダメージ、・ユニット1体に2ダメージ、カードを1枚引く,選択|カードを1枚引く|ダメージ,3,choice_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1496
card_fc9b7c6f,ヘルジュラシック,4,ユニット,魔法使い,ドラゴン,True,敵ユニットが2体以上いるなら手札にあるこのカードのコスト-1,コスト,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1497
card_306ee133,スノードラゴン,5,ユニット,魔法使い,ドラゴン,True,召喚時：コスト4・5・6の特技カードをそれぞれランダムに1枚ずつ選出し、その中から1枚を選んで手札に加える。自分のデッキのメラ系の特技カードが無いなら手札にあるこのカードのコスト-2。,召喚時|手札に加える|コスト|ランダム,10,,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1498
card_eecd1072,竜将ドラゴンガイア,6,ユニット,魔法使い,ドラゴン,True,召喚時：手札にコスト3以上の特技カードがあるなら縦一列にいる全ての敵ユニットに2ダメージ、それらのユニットを次のターン終了時まで攻撃不能にする,召喚時|ダメージ|コスト,6,,4,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1499
card_c666df58,まもののツボ,6,特技,魔法使い,,True,3種類のコスト6〜7のユニットの中から1枚を選び手札に加える。このターン中そのカードのコストを0にする,手札に加える|コスト,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1500
card_1ee8d46f,ジャミ&ゴンズ,3,ユニット,魔法使い,なし,True,選択：・HP-2 カードを1枚引く、敵リーダーに2ダメージ・攻撃力-2 におうだちを得る、味方リーダーのテンション+1,選択|カードを1枚引く|ダメージ,6,choice_engine+keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1563
card_58f0d9cb,邪教の使徒ゲマ,5,ユニット,魔法使い,ゾンビ,True,召喚時：次の相手のターン開始時相手は受ける効果を選ぶ・味方リーダーに5ダメージ、味方リーダーのテンション-3・攻撃力が最も高いランダムな味方ユニット1体を死亡させる,召喚時|相手のターン開始時|ダメージ|ランダム,3,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/1564
card_dc1b77fa,かくとうパンサー,1,ユニット,武闘家,なし,True,召喚時：武術カード1枚を手札に加える,召喚時|手札に加える,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/225
card_04060a1e,ちからの指輪,1,特技,武闘家,,True,このターン中敵か味方1体の攻撃力+2,,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/226
card_71f11ff6,ぬすっとウサギ,3,ユニット,武闘家,なし,True,攻撃対象が敵リーダーの場合カードを1枚引く,カードを1枚引く,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/227
card_696c1471,はやてのリング,3,特技,武闘家,,True,ユニット1体に2回攻撃を付与する。,,2,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/228
card_de458c06,おたけび,2,特技,武闘家,,True,前列にいるユニット1体を手札に戻す,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/229
card_1fd03920,さそりばち,3,ユニット,武闘家,なし,True,速攻、自分がコスト1以下の手札を使う度このターン中攻撃力+1,コスト,3,keyword,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/230
card_0cb23ff2,キラーピアス,4,武器,武闘家,,True,2回攻撃,,0,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/231
card_079b9a84,ナイトフォックス,5,ユニット,武闘家,なし,True,自分の特技カードのコスト-1,コスト,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/232
card_bfa13f5b,あしばらい,1,特技,武闘家,,True,ユニット1体の攻撃力-2、そのユニットの位置を前後入れ替える,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/233
card_aaaa8a91,きあいため,1,特技,武闘家,,True,味方リーダーのテンション+1,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/234
card_295e49ed,どくろあらい,2,ユニット,武闘家,なし,True,攻撃対象が敵リーダーの場合このターン中攻撃力+2,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/235
card_ffd715bf,ビッグスロース,2,ユニット,武闘家,なし,True,自分がコスト1以下の手札を使う度+1/+1,コスト,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/236
card_5f00cdfa,武術稽古,2,特技,武闘家,,True,武術カード2枚を手札に加える,手札に加える,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/237
card_cd154c66,不撓不屈,2,特技,武闘家,,True,カードを2枚引いた後1枚捨てる,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/238
card_b2a611b5,かいしんの息吹,3,特技,武闘家,,True,ユニット1体の攻撃力+3「攻撃時：武術カードを手札に加える」を付与する。,攻撃時|手札に加える,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/239
card_f88acedb,まわしげり,3,特技,武闘家,,True,前列にいる全てのユニットに4ダメージ,ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/240
card_0dd4fb1f,タイガークロー,2,特技,武闘家,,True,ユニット1体に1ダメージを3回与える,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/241
card_d6fed6a4,ぶんしんけん,2,特技,武闘家,,True,このターン中味方リーダーを攻撃力+1、攻撃対象の上下にいるユニットにもダメージを与える,ダメージ,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/242
card_0ee31dd0,だいおうキッズ,3,ユニット,武闘家,なし,True,召喚時：次のターン相手はユニットを後列に召喚できない。,召喚時,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/243
card_33bd80ef,ムーンキメラ,4,ユニット,武闘家,なし,True,召喚時：後列にいる全ての敵ユニットを前列に移動させる。,召喚時,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/244
card_9d45a818,ダーティラビッツ,6,ユニット,武闘家,なし,True,攻撃対象が敵リーダーの場合攻撃力が2倍になる。,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/245
card_8beb207f,ゴールドフィンガー,6,特技,武闘家,,True,ユニット1体を封印し6ダメージを与える,封印|ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/246
card_681404ee,せいけん突き,2,特技,武闘家,,True,前列にいるユニット1体に5ダメージ,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/247
card_e0b8a114,おうごんのつめ,3,武器,武闘家,,True,召喚時：敵の場に3/3のミイラおとこを出す,召喚時,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/248
card_5ecc885f,きりさきピエロ,4,ユニット,武闘家,なし,True,召喚時：敵ユニット1体につき武術カード1枚を手札に加える。,召喚時|手札に加える,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/249
card_77b1f2af,キラーマシン,5,ユニット,武闘家,なし,True,2回攻撃、召喚時：敵ユニット1体に2ダメージ,召喚時|ダメージ,18,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/250
card_1892eaf3,閃光烈火拳,7,特技,武闘家,,True,必殺技：敵1体に3ダメージ与える、このターン中自分が使う度与えるダメージが2増える,ダメージ,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/251
card_091f03b4,アークデーモン,7,ユニット,武闘家,なし,True,召喚時：前列にいる全ての敵ユニットに3ダメージ,召喚時|ダメージ,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/252
card_39dc8feb,ハッサン,6,ユニット,武闘家,冒険者,True,召喚時：前列に召喚した場合1マス前にいる敵ユニットに5ダメージ,召喚時|ダメージ,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/253
card_979017aa,キングレオ,8,ユニット,武闘家,なし,True,速攻,,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/254
card_879047ed,モリー,6,ユニット,武闘家,冒険者,True,自分が特技を使う度味方リーダーのテンション+1 スキルブースト:+2/+2,特技を使う,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/386
card_44193806,はりせんもぐら,1,ユニット,武闘家,なし,True,死亡時：味方リーダーのテンション+1,死亡時,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/387
card_ca3dfe20,ふくめんバニー,3,ユニット,武闘家,なし,True,攻撃対象が敵リーダーの場合武術カード1枚を手札に加える,手札に加える,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/408
card_40a53d1d,デュラハンナイト,5,ユニット,武闘家,ゾンビ,True,召喚時：このユニット以下の攻撃力を持つ敵ユニット1体を相手の手札に戻す、スキルブースト:攻撃力+1,召喚時,3,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/410
card_6e4b69dd,めいそう,1,特技,武闘家,,True,味方リーダーのHPを5回復,回復,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/411
card_5338b90d,パワーナックル,3,武器,武闘家,,True,味方ユニットの攻撃対象が敵リーダーの場合味方リーダーのテンション+1、武器の耐久力を-1する。,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/412
card_9ecaec78,一喝,10,特技,武闘家,,True,全てのユニットをお互いの手札に戻す。スキルブースト:コスト-1,コスト,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/434
card_d9404380,ベスキング,4,ユニット,武闘家,スライム,True,テンションリンク：2/1のスライムベスを出す,テンションリンク,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/435
card_f7efee48,無念無想,4,特技,武闘家,,True,このターン中の自分の特技カードのコスト-1,コスト,1,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/436
card_354aa51c,とうこん討ち,2,特技,武闘家,,True,おうえん、ユニット1体に2ダメージを与える,ダメージ,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/463
card_3edbc97b,背水の陣,2,特技,武闘家,,True,後列にいる全てのユニットのマスの地形をすべる床に変える。,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/478
card_8c131215,キラーファング,4,ユニット,武闘家,なし,True,このユニットが移動する度2/-1,このユニットが,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/479
card_aa235f4f,マイユ,9,ユニット,武闘家,冒険者,True,召喚時:合計3ダメージをランダムな敵に割り振る。 この対戦の間自分のターン中にユニットが移動する度ダメージ+1,召喚時|ダメージ|ランダム,5,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/495
card_a4c5f8ef,とうのへいたい,1,ユニット,武闘家,なし,True,におうだち、召喚時:後列１マスの地形をすべる床に変える。 この効果で地形の上書きはできない。,召喚時,0,keyword,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/496
card_a7de014b,無鉄砲な作戦,1,特技,武闘家,,True,両プレイヤーは全ての味方ユニットをランダムな味方マスに移動させる,ランダム,7,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/518
card_2124c67b,グリズリー,2,ユニット,武闘家,なし,True,召喚時:味方リーダーのテンションの数以下の攻撃力を持つ前列の味方ユニット1体を相手の手札に戻す。,召喚時,6,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/519
card_61988626,しのどれい,3,ユニット,武闘家,ゾンビ,True,召喚時:このユニットがいる横一列の後列マスの地形を全てすべる床に変える。 この効果は地形の上書きはできない。,召喚時|このユニットが,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/520
card_c3c7e67e,稽古相手,2,特技,武闘家,,True,指定の味方マスに1/1のマッスルアニマルを出す。 このターン中自分が手札を使う度+1/+1,,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/556
card_72f86ddf,シルバークロー,4,武器,武闘家,,True,,,3,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/557
card_73fdd471,アカリリス,5,ユニット,武闘家,なし,True,このユニットが移動する度速攻2/1のいっかくうさぎを出す,このユニットが,1,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/558
card_d9991cf8,スライムフィーバー,0,特技,武闘家,,True,自分の手札になる全ての特技カードをランダムなスライム系のユニットカードに変える。,ランダム,6,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/583
card_630dfc15,キラーエイプ,4,ユニット,武闘家,なし,True,パワフルバッジ：スライム系の味方ユニットの攻撃力+1,パワフルバッジ,1,badge_engine,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/584
card_5a30ca9a,グランスライム,5,ユニット,武闘家,スライム,True,このユニットを除くスライム系の味方ユニット全てを+1/+1。 自分の手札にあるスライム系のユニットカードのコスト-1。,コスト,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/585
card_1ab031b9,必中拳,4,特技,武闘家,,True,ユニット1体に4ダメージを与える。スライム系の味方ユニットの数分コスト-1。,ダメージ|コスト,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/595
card_b2e0fd4a,いしのツメ,3,武器,武闘家,,True,スライム系の味方ユニットが場に出る度このターン中攻撃力+1を得る,場に出る,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/615
card_ea0ff430,せいけん爆撃,3,特技,武闘家,,True,前列にいるユニット1体に7ダメージ,ダメージ,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/616
card_c98ba358,ドンガラドン,6,ユニット,武闘家,なし,True,パワフルバッジ：スライム系のユニットカードを使う度味方リーダーのテンション+1,パワフルバッジ,0,badge_engine,1,MEDIUM_GENERIC_ENGINE_ONLY,https://gameconductor.com/dqrivals/c/d/617
card_f6b9b3de,はねスライム,2,ユニット,武闘家,スライム,True,召喚時：スライム系の味方ユニット1体手札に戻す。 その後2回攻撃を得る。,召喚時,4,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/656
card_b0e2d3b1,スライムホイッスル,2,特技,武闘家,,True,自分のデッキからスライム系のユニットカードをランダムに2枚手札に加える。,手札に加える|ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/657
card_e4f79767,エンゼルスライム,5,ユニット,武闘家,スライム,True,召喚時：自分のデッキの上から3枚のカードを公開する。 その中にあるスライム系のユニットカードを全て手札に加え、残りのカードを捨てる。,召喚時,3,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/658
card_c05416f1,マッスルアニマル,0,ユニット,武闘家,なし,False,,,2,no_text,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/696
card_2f9f7e7c,武術：飛び蹴り,0,特技,武闘家,,False,ユニット１体の位置を前後入れ替える,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/728
card_2c9322d6,武術：ストレートパンチ,0,特技,武闘家,,False,１ダメージを与える,ダメージ,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/729
card_51be9348,武術：精神統一,1,ユニット,武闘家,なし,False,カードを１枚引く,,3,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/730
card_2fac5ab9,クイーンモーモン,5,ユニット,武闘家,なし,True,味方ヒーローがいる場合自分のターン中味方リーダーの攻撃力+2,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/748
card_836e9b18,せんとうからはずす,1,特技,武闘家,,True,味方ユニット1体を手札に戻す,,2,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/757
card_f36e8634,マリンスライム,2,ユニット,武闘家,スライム,True,スキルブースト：攻撃力+1,,4,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/766
card_a9428141,心頭滅却,0,特技,武闘家,,True,必殺技、自分の手札の特技カードを1枚選ぶ。そのカードのコスト-4、カードを1枚引く,カードを1枚引く|コスト,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/779
card_bd1c41e5,プラズママウス,2,ユニット,武闘家,なし,True,味方ヒーローがいる場合速攻を得る,,4,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/798
card_868656b8,ゲルダ,3,ユニット,武闘家,冒険者,True,ステルス、正面にいる敵ユニットからダメージを受けない。攻撃時:攻撃対象が敵ユニットの場合その正面に移動する。,攻撃時|ダメージ,3,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/799
card_f607e3ee,はげしいおたけび,5,特技,武闘家,,True,前列にいる攻撃力が4以下の敵ユニット全てを手札に戻す。,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/800
card_ca6bd1c5,モリーもりもり,1,特技,武闘家,,True,後列にいる全ての敵ユニットを前列に移動させる,,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/819
card_895d67be,ほのおのせんし,4,ユニット,武闘家,なし,True,召喚時：前列に召喚した場合味方ヒーローがいるなら１マス前にいる敵ユニットに4ダメージ,召喚時|ダメージ,1,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/842
card_ef688639,古武道のツメ,5,武器,武闘家,,True,攻撃時：武術カードを３種１枚ずつ手札に加える,攻撃時|手札に加える,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/843
card_71835864,スライムスカウト,1,特技,武闘家,,True,1/1のスライムを2体出す,,1,,0,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/872
card_d817358a,あばれザル,2,ユニット,武闘家,なし,True,絶好調、死亡時：このユニットが絶好調状態ならカードを1枚引く,死亡時|このユニットが|カードを1枚引く,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/873
card_3dc5fbef,スマイルロック,1,ユニット,武闘家,なし,True,絶好調、攻撃時：このユニットが絶好調状態ならテンション+1,攻撃時|このユニットが,2,,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/874
card_083a2a12,ファイトいっぱつ,2,特技,武闘家,,True,このターン中全ての味方の攻撃力+1、全ての味方ユニットを絶好調状態に戻す。,,2,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/897
card_af0589df,プオーン,2,ユニット,武闘家,なし,True,召喚時：自分のデッキからコストが最も高い武闘家のカードを手札に1枚加える,召喚時|コスト,4,,3,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/902
card_d2a62390,キャットクロー,2,武器,武闘家,,True,味方リーダーが攻撃をした後このターン中ランダムな味方ユニット1体の攻撃力+1,ランダム,1,,2,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/925
card_d94ba760,マッドプラント,2,ユニット,武闘家,なし,True,召喚時：味方ユニット1体を次の相手のターン中ステルスにする,召喚時,2,keyword,1,MEDIUM_IMPLEMENTED_NAME_PRESENT,https://gameconductor.com/dqrivals/c/d/926
card_71e1d7db,シルバーマント,4,ユニット,武闘家,ゾンビ,True,絶好調、絶好調状態の味方ユニットが攻撃する度そのユニットは攻撃力+1を得る,,3,basic_keyword_generic,0,LOW_NO_EFFECT_OR_BASIC,https://gameconductor.com/dqrivals/c/d/954
